0.0	0.503686691648	0.149050031318	0.110018351043	0.10884256563	0.128402360362
0.375	0.0	0.00242718446602	0.0436893203883	0.347087378641	0.606796116505
0.04397	0.0	0.142857142857	0.142857142857	0.285714285714	0.428571428571
0.02813	0.338028169014	0.295774647887	0.140845070423	0.154929577465	0.0704225352113
0.5	0.00634091756807	0.00484893696382	0.0619171950765	0.349869451697	0.577023498695
0.09399	0.0	0.0	0.0	0.333333333333	0.666666666667
0.01382	0.632183908046	0.195402298851	0.0919540229885	0.0344827586207	0.0459770114943
0.11558	0.0	0.0	0.0	0.333333333333	0.666666666667
0.03883	0.139518413598	0.148725212465	0.199008498584	0.252124645892	0.260623229462
0.1371	0.0	0.0	0.0	0.368421052632	0.631578947368
0.0625	0.0511928429423	0.0702451954937	0.139385906782	0.301248067153	0.43792798763
0.625	0.0	0.0	0.0	0.25	0.75
0.09509	0.0	0.0	0.0	1.0	0.0
0.10561	0.0	0.0	0.0	0.0	1.0
0.06855	0.0	0.0229885057471	0.137931034483	0.436781609195	0.402298850575
0.08763	0.0	0.0	0.0694444444444	0.347222222222	0.583333333333
0.04189	0.0	0.0909090909091	0.181818181818	0.181818181818	0.545454545455
0.05528	0.026936026936	0.0808080808081	0.16835016835	0.360269360269	0.363636363636
0.07271	0.0	0.0	0.0	1.0	0.0
0.05834	0.0	0.0	0.0	1.0	0.0
0.07931	0.0	0.0434782608696	0.0869565217391	0.478260869565	0.391304347826
0.01168	1.0	0.0	0.0	0.0	0.0
0.05088	0.0769230769231	0.0769230769231	0.0769230769231	0.384615384615	0.384615384615
0.75	0.0	0.0	0.0175438596491	0.315789473684	0.666666666667
0.03137	0.251655629139	0.17880794702	0.198675496689	0.205298013245	0.165562913907
0.01223	0.823529411765	0.0588235294118	0.0588235294118	0.0588235294118	0.0
0.00279	0.8	0.0	0.0	0.0	0.2
0.08017	0.0	0.0	0.0	0.416666666667	0.583333333333
0.01486	0.6	0.4	0.0	0.0	0.0
0.07295	0.0	0.047619047619	0.047619047619	0.428571428571	0.47619047619
0.02764	0.558823529412	0.205882352941	0.0588235294118	0.117647058824	0.0588235294118
0.01538	0.467634603751	0.171808832426	0.146400483969	0.105868118572	0.108287961283
0.03718	0.125	0.25	0.125	0.375	0.125
0.02862	0.4	0.3	0.2	0.0	0.1
0.04892	0.0666666666667	0.133333333333	0.0666666666667	0.4	0.333333333333
0.08158	0.0	0.0	0.0	0.5	0.5
0.05308	0.0	0.0833333333333	0.0833333333333	0.5	0.333333333333
0.09705	0.0	0.0	0.166666666667	0.5	0.333333333333
0.01804	0.6	0.15	0.2	0.05	0.0
0.07051	0.00738916256158	0.0172413793103	0.135467980296	0.369458128079	0.470443349754
0.00305	0.6	0.2	0.0	0.0	0.2
0.02336	0.37106918239	0.276729559748	0.132075471698	0.106918238994	0.11320754717
0.02122	0.777777777778	0.0555555555556	0.111111111111	0.0	0.0555555555556
0.00558	0.0	1.0	0.0	0.0	0.0
0.03608	0.117117117117	0.192192192192	0.207207207207	0.261261261261	0.222222222222
0.0362	0.0940594059406	0.178217821782	0.237623762376	0.282178217822	0.207920792079
0.05198	0.0	0.125	0.291666666667	0.416666666667	0.166666666667
0.06659	0.0	0.0	0.0	0.0	1.0
0.05461	0.0540540540541	0.0675675675676	0.0945945945946	0.351351351351	0.432432432432
0.05473	0.0286738351254	0.0681003584229	0.207885304659	0.390681003584	0.304659498208
0.10922	0.0	0.0	0.0	1.0	0.0
0.08378	0.0	0.0	0.0	0.5	0.5
0.04201	0.0	0.0	1.0	0.0	0.0
0.01061	0.923076923077	0.0	0.0	0.0769230769231	0.0
0.03027	0.5	0.0	0.5	0.0	0.0
0.10616	0.0	0.0	0.0	0.666666666667	0.333333333333
0.08567	0.0	0.0	0.0	0.0	1.0
0.03553	0.134057971014	0.199275362319	0.188405797101	0.221014492754	0.257246376812
0.07326	0.0	0.0243902439024	0.0731707317073	0.487804878049	0.414634146341
0.08268	0.0	0.0	0.166666666667	0.5	0.333333333333
0.06042	0.051724137931	0.051724137931	0.103448275862	0.431034482759	0.362068965517
0.02923	0.214285714286	0.142857142857	0.0714285714286	0.214285714286	0.357142857143
0.01116	1.0	0.0	0.0	0.0	0.0
0.06415	0.0	0.0283018867925	0.122641509434	0.367924528302	0.481132075472
0.04782	0.0833333333333	0.0833333333333	0.25	0.333333333333	0.25
0.04727	0.0796460176991	0.0884955752212	0.203539823009	0.300884955752	0.327433628319
0.06305	0.0	0.0	0.0	1.0	0.0
0.06996	0.0114942528736	0.0114942528736	0.126436781609	0.390804597701	0.459770114943
0.2029	0.0	0.0	0.0	0.125	0.875
0.07601	0.0	0.0	0.0	0.0	1.0
0.11448	0.0	0.0	0.0	1.0	0.0
0.03021	0.363636363636	0.295454545455	0.0681818181818	0.204545454545	0.0681818181818
0.03828	0.114982578397	0.191637630662	0.19512195122	0.229965156794	0.268292682927
0.11919	0.0	0.0	0.0	0.0	1.0
0.09454	0.0	0.0	0.0	1.0	0.0
0.02018	0.727272727273	0.0909090909091	0.181818181818	0.0	0.0
0.03663	0.117647058824	0.156862745098	0.303921568627	0.245098039216	0.176470588235
0.07216	0.0152063721941	0.0434467776973	0.11585807386	0.362056480811	0.463432295438
0.04837	0.0	0.0	0.0	0.666666666667	0.333333333333
0.04079	0.0	0.25	0.0	0.5	0.25
0.10757	0.0	0.0	0.5	0.5	0.0
0.136	0.0	0.0	0.105263157895	0.368421052632	0.526315789474
0.00743	0.894736842105	0.0526315789474	0.0	0.0526315789474	0.0
0.0658	0.0	0.0	0.0	0.0	1.0
0.05626	0.0	0.0	0.333333333333	0.0	0.666666666667
0.04672	0.0	0.0	0.333333333333	0.0	0.666666666667
0.05418	0.0	0.117647058824	0.235294117647	0.294117647059	0.352941176471
0.12579	0.0	0.0	0.0	0.333333333333	0.666666666667
0.08873	0.0	0.0	0.0	1.0	0.0
0.0159	1.0	0.0	0.0	0.0	0.0
0.07656	0.0	0.0522388059701	0.10447761194	0.388059701493	0.455223880597
0.01275	1.0	0.0	0.0	0.0	0.0
0.07381	0.0	0.0	0.0	0.666666666667	0.333333333333
0.05253	0.08	0.12	0.16	0.32	0.32
0.017	0.642857142857	0.214285714286	0.0357142857143	0.0357142857143	0.0714285714286
0.03926	0.08	0.24	0.2	0.12	0.36
0.11032	0.0	0.0	0.0	0.0	1.0
0.00769	0.634615384615	0.142307692308	0.0653846153846	0.0769230769231	0.0807692307692
0.01596	0.503225806452	0.225806451613	0.135483870968	0.0903225806452	0.0451612903226
0.04464	0.083932853717	0.132693844924	0.184652278177	0.278177458034	0.320543565148
0.06941	0.0	0.0	0.0	0.466666666667	0.533333333333
0.05846	0.031746031746	0.047619047619	0.174603174603	0.444444444444	0.301587301587
0.11613	0.0	0.0	0.0	0.387096774194	0.612903225806
0.02281	0.431578947368	0.252631578947	0.168421052632	0.0842105263158	0.0631578947368
0.0061	0.675213675214	0.17094017094	0.0598290598291	0.0598290598291	0.034188034188
0.21311	0.0	0.0	0.0	0.125	0.875
0.11888	0.0	0.0	0.0769230769231	0.461538461538	0.461538461538
0.0636	0.0	0.0384615384615	0.102564102564	0.435897435897	0.423076923077
0.0691	0.0	0.0	0.0	0.25	0.75
0.07185	0.0	0.0	0.0	0.333333333333	0.666666666667
0.02917	0.21686746988	0.222891566265	0.234939759036	0.186746987952	0.138554216867
0.10506	0.0	0.0	0.0	0.0	1.0
0.4375	0.0	0.0	0.0	0.0740740740741	0.925925925926
0.04562	0.0	0.0	0.181818181818	0.454545454545	0.363636363636
0.02287	0.375	0.5	0.125	0.0	0.0
0.08818	0.0	0.0	1.0	0.0	0.0
0.0085	0.666666666667	0.111111111111	0.111111111111	0.0	0.111111111111
0.04299	0.0714285714286	0.25	0.0357142857143	0.428571428571	0.214285714286
0.1875	0.00263788968825	0.00503597122302	0.0436450839329	0.269544364508	0.679136690647
0.02391	0.5625	0.1875	0.1875	0.0625	0.0
0.10286	0.0	0.0333333333333	0.0	0.3	0.666666666667
0.05155	0.0530871321408	0.0905943450664	0.163300634737	0.32833237161	0.364685516445
0.06274	0.0	0.0	0.0	0.333333333333	0.666666666667
0.01908	0.527777777778	0.222222222222	0.0833333333333	0.0694444444444	0.0972222222222
0.07821	0.00602409638554	0.0301204819277	0.066265060241	0.367469879518	0.530120481928
